,maximum_x,minimum_x,entropy_x,interquartile_range_x,maximum_y,minimum_index_y,mean_absolute_deviation_y,median_y,skewness_y,standard_deviation_y,RMS_y,skewness_z,activity
490,0.775721,-0.8236049999999999,4.681727678869736,0.732626,6.6894,2.0,0.605913951111111,5.6359509999999995,0.37879972964879927,0.6661799897110857,5.758729487819595,-0.8420307472014804,idle
491,0.775721,-0.8236049999999999,4.681727678869736,0.703896,6.746861,0.0,0.6330056844444445,6.1123970000000005,-1.370122458171453,0.691285508350876,5.8377559705434985,-0.5506034863429926,idle
492,0.775721,-0.8236049999999999,4.548394345536403,0.565032,7.153875,10.0,0.6159802533333332,6.2345014999999995,-1.1963703731755806,0.6968254302279063,5.9972344285095,-0.341649051321406,idle
493,0.775721,-0.8236049999999999,4.6150610122030695,0.593763,7.153875,8.0,0.5697987333333335,6.2345014999999995,-1.0268732198165405,0.6677547790393317,6.042942302318868,0.39068035119084243,idle
494,1.288081,-0.8236049999999999,4.6150610122030695,0.560243,7.153875,6.0,0.5282141333333337,6.289568,-0.8991990096026937,0.6539326597566144,6.128550850000365,0.876401387784745,idle
495,1.288081,-0.8236049999999999,4.6150610122030695,0.474052,7.153875,4.0,0.46176174666666653,6.3063275,-0.7299168403532925,0.6199392519577706,6.186632063325716,0.9242290304147539,idle
496,-0.0239419999999999,-2.901772,3.9898980954642873,0.047883999999999996,0.272939,19.0,0.18142728888888887,-0.124498,0.315900482281458,0.3531767320969001,0.3638084202238407,-0.6107338163534644,idle
497,1.288081,-0.8236049999999999,4.7068905956085185,0.5554549999999999,7.153875,2.0,0.3868178888888888,6.3063275,-0.5024690132613395,0.5698789227646714,6.23696847824859,1.0901807860037553,idle
498,1.288081,-0.8236049999999999,4.7068905956085185,0.46447499999999997,7.153875,0.0,0.32122741777777786,6.3302695,0.06697001036058348,0.4862071817621875,6.3597359777476985,0.579911829424014,idle
499,1.288081,-0.167594,4.640223928941852,0.46447499999999997,7.153875,0.0,0.2776529733333334,6.342240500000001,0.5751837245893672,0.3513150518023767,6.419218106257931,0.21152016256295852,idle
500,1.288081,-0.167594,4.7068905956085185,0.426168,7.153875,16.0,0.2834097200000002,6.370971000000001,0.7302632075459858,0.34293566677358817,6.463552719137541,0.09267801791822117,idle
501,1.288081,-0.402226,4.7068905956085185,0.368707,7.158664,14.0,0.3104376177777777,6.370971000000001,0.8711895765326161,0.36660952863000645,6.487799514726607,0.17334849836299826,idle
502,1.288081,-0.402226,4.7068905956085185,0.363919,7.158664,12.0,0.30888404888888893,6.4499794999999995,0.5146166087740904,0.3656794141337403,6.522965847966782,0.12049779153204845,idle
503,1.288081,-0.402226,4.7068905956085185,0.363919,7.158664,10.0,0.3095331377777778,6.394913,0.9067160523484008,0.3654480354040077,6.515622225763394,0.05791224259414796,idle
